path	line	matched_text	classification	reason	recommended_action
docs/governance/s12-sprint-release-structure-residual-matches.tsv	36	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	37	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	38	每个 Sprint	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	39	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	40	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	41	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	42	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	43	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	44	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	45	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	46	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	47	每个 Sprint	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	48	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	49	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	50	Sprint Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	51	Sprint Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	52	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	53	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	54	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	55	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	56	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	57	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	58	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	59	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	60	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	61	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	62	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	63	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	64	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	65	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	66	全局索引	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	67	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	68	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	69	sprints/sprint-	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	70	releases/release-	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	71	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	72	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	73	primaryRelease	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	74	Sprint Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	75	独立目录	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	76	全局索引	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	77	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	78	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	79	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	80	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	81	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	82	Release Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	83	全局索引	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	84	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	85	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	86	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	87	独立目录	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	88	primaryRelease	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	89	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	90	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	91	Sprint Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	92	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	93	Release Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	94	Sprint Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	95	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	96	Sprint Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	97	Release Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	98	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	99	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	100	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	101	Release Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	102	Sprint Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	103	Release Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	104	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	105	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	106	全局索引	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	107	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	108	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	109	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	110	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	111	releases/release-	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	112	Release Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	113	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	114	sprints/sprint-	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	115	Sprint Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	116	独立目录	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	117	每个 Sprint	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	118	每个 Release	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	119	primaryRelease	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	120	supportsReleases	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	121	sprintType	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	122	primaryRelease	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	123	supportsReleases	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	124	sprintType	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	125	primaryRelease	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	126	supportsReleases	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	127	sprintType	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	128	全局索引	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	129	Release Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	130	Sprint Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	131	Sprint Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	132	Release Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	133	primaryRelease	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	134	supportsReleases	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	135	独立目录	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	136	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	137	每个 Release	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	138	Release Backlog	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	139	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	140	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	141	每个 Release	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	142	每个 Sprint	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	143	release-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	144	sprint-plan.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	145	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	146	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	147	每个 Sprint	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	148	每个 Release	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	149	每个 Sprint	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	150	sprint-backlog.md	D	审计材料自身	无需修改
docs/governance/s12-sprint-release-structure-residual-matches.tsv	151	sprint-backlog.md	D	审计材料自身	无需修改
